event_id,filename,sentence_count,counts,lower_idx,upper_idx,length,anumber,report_type,tokens,prop,chars,prob,pred,event_text,DATE,LOCATION,MINERAL,ORE_DEPOSIT,ROCK,STRAT,TIMESCALE,TRIGGER
a096712_um_p77_4108_2012a_15760816_8_10,a096712_um_p77_4108_2012a_15760816.json,126,1,8,10,3,96712,Annual,this site allow an electronic search to be make of all officially register archaeological and anthropological site of significance within the tenement boundary or area of interest,0.023809523809523808,447,0.12694763,0,5.2 Department of Indigenous Affairs Site Register Search As part of the annual report a search of the Department of Indigenous Affairs website was made. This site allows an electronic search to be made of all officially registered archaeological and anthropological sites of significance within the tenement boundaries or area of interest. In this case a search was made of Jaccoletti tenement P77/4108 and the results are included as Appendix 1.,annual,,,,,,,significance
a086807_p09_425 final annual report 2006_2010_12477050_89_91,a086807_p09_425 final annual report 2006_2010_12477050.json,124,1,89,91,3,86807,Final Surrender,"the licence area represent an small sliver of ground with no indication of directly enclose potentially economic mineralisation despite proximity to the nearby gold resource on the glenburgh project(2.4mt at 2.6 g t au for 203,000 ounce",0.024193548387096774,518,0.012803031000000001,0,"The tenement P09/425 has expired with regard to its tenure period. The licence area represented an small sliver of ground with no indications of directly enclosed potentially economic mineralisation despite proximity to the nearby gold resources on the Glenburgh Project(2.4Mt at 2.6g/t Au for 203,000 ounces). Collation: Volumes 1 Tables 2 Figures 3 Appendices 2 Author: C Johnson Tenement Holder: Helix Resources Limited Key words: Archaean, Palaeoproterozoic, Gascoyne Complex, Glenburgh Terrane, Glenburgh Orogeny.",,,gold,,,Gascoyne Complex,Archaean,"potentially, economic mineralisation"
a086273_bc_iron_2009_annual_combined_report_c58_2006_11176113_274_277,a086273_bc_iron_2009_annual_combined_report_c58_2006_11176113.json,2123,2,274,277,4,86273,Annual,the sixth survey be conduct on the 28th september 7th october 2009 on tenement e 46/522-i e46/523-i e46/836 e46/655-i at the nullagine project cover an area affect by the realignment of the propose haul road route and two propose future camp site the propose haul road route and campsite location be revise follow discussion with the palyku people regard the ethnographic significance of the ornamental mesa,0.0018841262364578425,581,0.12461509,0,"The archaeological survey was conducted by Archae-aus. The sixth survey was conducted on the 28th September 7th October 2009 on tenement E 46/522-I, E46/523-I, E46/836, E46/655-I, at the Nullagine project, covering an area affected by the realignment of the proposed haul road route and two proposed future camp sites. The proposed haul road route and campsite locations were revised following discussions with the Palyku people regarding the ethnographic significance of the Ornamental Mesa. The survey was performed by representatives from the Palyku Native Title claimant group.",the 28th September 7th October 2009,Nullagine,,,,,,"proposed, proposed, proposed, significance"
a091117_c84_2010_2011a_16671257_7_9,a091117_c84_2010_2011a_16671257.json,111,1,7,9,3,91117,Annual,8.0 conclusion and recommendation work complete to date have indicate anomalous manganese concentration in the windidda member of the frere formation,0.027027027027027032,347,0.12592211,0,The survey specifications are presented in Appendix 3 and the data in Appendix 4. 8.0 CONCLUSIONS AND RECOMMENDATIONS Work completed to date has indicated anomalous manganese concentrations in the Windidda member of the Frere Formation. An airborne VTEM survey has outlined a number of discrete conductors adjacent to the RC holes drilled in 2010.,2010,,manganese,,,"Windidda member, Frere Formation",,anomalous
a104361_ann rept-p15-5555-2014m_8_10,a104361_ann rept-p15-5555-2014m.json,29,1,8,10,3,104361,Annual,area of interest be log by gps and will form a large scale map of geology and mineralisation for the next annual report,0.10344827586206896,374,0.13355875,0,Quartz stockworks are present in the greenstone sequences and some showed small traces of free gold associated with iron -stained laminated quartz. Areas of interest were logged by GPS and will form a large scale map of geology and mineralisation for the next Annual Report. A Google Earth image and DEM are included to show location and relative topography of the tenement.,,,"Quartz, gold, iron, quartz",,greenstone,,,mineralisation
a082397_lv_partialsurren_2009_16731028_59_63,a082397_lv_partialsurren_2009_16731028.json,81,3,59,63,5,82397,Partial Surrender,carnotite approach saturation close to the mineralisation this result in the margin of the lake be determine to be prospective and a detailed drill program outline a deposit on the north shore of lake raeside as no significant result be find in this section of the tenement no further work be plan and a partial surrender be complete,0.061728395061728385,610,0.011553678000000001,0,"In 1976 the use of soluble indices for calcite and carnotite was developed and the results indicated large areas were supersaturated with calcite. Carnotite approached saturation close to the mineralisation. This resulted in the margins of the lake being determined to be prospective and a detailed drill program outlined a deposit on the north shore of Lake Raeside. As no significant results were found in this section of the tenement, no further work was planned and a partial surrender was completed. Encounter Resources Ltd Lakeview project (E29/577) is located 60kms west of Leonora in Western Australia.",1976,"Leonora, Western Australia","calcite, carnotite, calcite, Carnotite",,,,,"mineralisation, prospective, significant"
a087698_rr_c91_2009_2010a_12803343_221_224,a087698_rr_c91_2009_2010a_12803343.json,274,3,221,224,4,87698,Annual,be possibly correlate with the earaheedy group on the basis of the common occurrence of granular iron formation bunting et the iron ore mineralisation of the robinson range project region appear to be intimately associate with deeply weather portion of the bif and gif unit that form part of the robinson range formation as describe in section 4.1.3 above sinosteel midwest corporation limited currently hold about ~60 65 of the strike of the prospective weather bif and gif unit within the boundary of the mount fraser and peak hill project group tenement,0.0145985401459854,730,0.013236066999999999,0,The age of the Padbury Group lies between the age of the Glengarry Group (1.8Ga) and the last plutonic event in the eastern Gascoyne Province (1.5Ga). It is possibly correlated with the Earaheedy group on the basis of the common occurrence of granular iron-formation (Bunting et. The iron ore mineralisation of the Robinson Range Project region appears to be intimately associated with deeply weathered portions of the BIF and GIF Units that form part of the Robinson Range Formation as described in Section 4.1.3 above. Sinosteel Midwest Corporation Limited currently holds about ~60-65% of the strike of the prospective weathered BIF and GIF Units within the boundaries of the Mount Fraser and Peak Hill Project Group tenements.,,"Gascoyne Province, Midwest, Fraser, Peak Hill",iron,iron ore,"BIF, BIF","Padbury Group, Earaheedy group, Robinson Range, Robinson Range Formation",,"possibly, mineralisation, prospective"
a080371_bi_a_2007_2008_report_12880546_90_92,a080371_bi_a_2007_2008_report_12880546.json,108,1,90,92,3,80371,Annual,the propose budget will depend entirely on establish a joint venture partner but most likely will be in line with the minimum expenditure of $ 542 000,0.027777777777777776,376,0.22321217,0,"A helicopter is likely to be utilised to assist the field program. The proposed budget will depend entirely on establishing a joint venture partner, but most likely will be in line with the minimum expenditure of $542 000. Cameco Australia Pty Ltd Report Name Report BI08-01 October 2008 Page 8 of 9 Cameco Australia Pty Ltd Report Name Report BI08-01 October 2008 Page 9 of 9","October 2008, October 2008","Australia, Australia",,,,,,proposed
a097919_p51_2743_final2013a_16090791_15_18,a097919_p51_2743_final2013a_16090791.json,122,2,15,18,4,97919,Final Surrender,gridding magnetometer survey survey over select area and geochemical drilling report minor anomalous copper value in two hole shell minerals 1974 explore the area for base metal mineralisation associate massive volcanogenic stratiform sulphide deposit in acid sequence auger drilling test for the presence of acid volcanic with hole drill on both limb of the basin- elevated base metal value in x2 area be attribute to black shale horizon,0.032786885245901634,560,0.0008951928999999999,0,"Gridding, magnetometer surveys, EM survey over selected areas and geochemical drilling reported minor anomalous copper values in two holes. Shell Minerals (1974): explored the area for base metal mineralisation associated massive volcanogenic stratiform sulphide deposits in acid sequences. Auger drilling tested for the presence of acid volcanics with holes drilled on both limbs of the basin- elevated base metal values in x2 areas were attributed to black shale horizons. Several IP anomalies were attributed to graphite and/or pyrite in these black shales.",1974,,"copper, sulphide, graphite, pyrite","base metal, base metal","black shale, black shales",,,"anomalous, mineralisation, presence of"
a076275_e77-1207 oct 07_12540581_94_96,a076275_e77-1207 oct 07_12540581.json,350,1,94,96,3,76275,Annual,implementation of this process will minimise risk and optimise utilisation of capital and operating cost,0.008571428571428572,475,0.36292446,0,"It is prudent to develop a risk management programme of Staged Evaluation, outlined in Tables 1 and 2. Implementation of this process will minimise risk and optimise utilisation of capital and operating costs. It is therefore of utmost importance that for any project in which a company has an interest, any exploration dollar spent must result in a corresponding gain in the value of that project, and management procedures should be implemented to ensure that this happens.",,,dollar,,,,,optimise
a076048_maincoast option_c177-2005_annual report_2007_16668197_29_32,a076048_maincoast option_c177-2005_annual report_2007_16668197.json,53,2,29,32,4,76048,Annual,the tenement be prospective for vein and shear host gold deposit as demonstrate by spargo reward and numerous small occurrence the recent discovery of very high grade shear host mineralisation at wattle dam just to the south of the tenement group have highlight the potential for high grade shoot in the belt 5.1 prospect geology and mineralisation the tenement p15/4582 p15/4583 cover predominantly north south strike belt of sedimentary and felsic volcanic rock with the eastern edge of the yilmia mafic and ultramafic stratigraphy trend through the western margin of the tenement figure 2,0.07547169811320754,725,0.00040095553,0,"The tenements are prospective for vein and shear hosted gold deposits as demonstrated by Spargos Reward and numerous small occurrences. The recent discovery of very high-grade shear-hosted mineralisation at Wattle Dam just to the south of the tenement group has highlighted the potential for high-grade shoots in the belt. 5.1 Prospect Geology and Mineralisation The tenements P15/4582, P15/4583 cover predominantly north south striking belt of sedimentary and felsic volcanic rocks, with the eastern edge of the Yilmia mafic and ultramafic stratigraphy trending through the western margin of the tenements (Figure 2). P15/4656 covers a similar geological setting but in the central mafic-ultramafic belt of the project area.",,Wattle Dam,,gold deposits,felsic volcanic rocks,,,"prospective, mineralisation, potential"
